sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
929,CC:2F:71:3E:C5:1F,2151094,272901025,57,7021,2151037,272894004,0,261,22249,221,17331,40,4918,65,1,94,6,0,12,144444.0,39000.0,-70.0,-70.0,-65.0,-60.0,-69.0,-70.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,3.0,11.0,8.0,22.0,1
930,CC:2F:71:3F:1F:24,2278462,440913391,127425,168019387,2151037,272894004,3,88674,103521674,88614,103514060,60,7614,85602,331,127452,23477,3,56,130000.0,43333.0,-67.0,-63.0,-67.0,-69.0,-66.0,-63.0,-66.0,-69.0,-73.0,-81.0,-73.0,-82.0,6.0,18.0,6.0,13.0,1
931,F8:59:71:5A:E0:3D,2184849,324305004,33811,51410940,2151038,272894064,0,24029,34327565,23968,34317426,61,10139,23886,2,33822,2673,0,16,144444.0,43333.0,-65.0,-72.0,-64.0,-69.0,-64.0,-72.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,9.0,13.0,1
932,CC:2F:71:3E:C5:1F,2151095,272901085,57,7021,2151038,272894064,0,261,22249,221,17331,40,4918,65,1,94,6,0,12,144444.0,39000.0,-70.0,-70.0,-65.0,-60.0,-69.0,-70.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,3.0,11.0,8.0,22.0,1
933,CC:2F:71:3F:1F:24,2278620,441118645,127582,168224581,2151038,272894064,3,88823,103726630,88763,103719016,60,7614,85747,331,127611,23568,3,56,130000.0,39000.0,-67.0,-63.0,-67.0,-69.0,-66.0,-63.0,-65.0,-69.0,-73.0,-81.0,-73.0,-82.0,6.0,18.0,6.0,13.0,1
934,F8:59:71:5A:E0:3D,2184918,324403512,33874,51508842,2151044,272894670,0,24092,34424585,24031,34414446,61,10139,23949,2,33885,2677,0,16,144444.0,43333.0,-65.0,-71.0,-64.0,-69.0,-65.0,-72.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,10.0,9.0,13.0,1
935,CC:2F:71:3E:C5:1F,2151103,272901893,57,7021,2151046,272894872,0,261,22249,221,17331,40,4918,65,1,94,6,0,12,144444.0,39000.0,-70.0,-70.0,-65.0,-60.0,-69.0,-70.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,3.0,11.0,8.0,22.0,1
936,CC:2F:71:3F:1F:24,2279152,441845747,128106,168950875,2151046,272894872,3,89031,103951223,88971,103943609,60,7614,85945,331,128135,23709,3,56,130000.0,43333.0,-67.0,-64.0,-67.0,-68.0,-66.0,-63.0,-66.0,-68.0,-73.0,-81.0,-73.0,-82.0,6.0,17.0,6.0,14.0,1
937,F8:59:71:5A:E0:3D,2184986,324503391,33939,51608246,2151047,272895145,0,24158,34524791,24097,34514652,61,10139,24015,2,33950,2681,0,16,144444.0,43333.0,-64.0,-72.0,-65.0,-69.0,-64.0,-72.0,-65.0,-69.0,-73.0,-81.0,-73.0,-82.0,9.0,9.0,8.0,13.0,1
938,CC:2F:71:3E:C5:1F,2151104,272902166,57,7021,2151047,272895145,0,261,22249,221,17331,40,4918,65,1,94,6,0,12,144444.0,39000.0,-70.0,-70.0,-65.0,-60.0,-69.0,-70.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,3.0,11.0,8.0,22.0,1
