sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
1,62:47:05:9D:EB:15,3852587,497208200,6732,12179900,3845855,485028300,1,6930,3799150,6880,3791492,50,7658,3308,0,6794,56,1,125,216660.0,130000.0,-44.0,-45.0,-35.0,-47.0,-43.0,-45.0,-36.0,-46.0,-90.0,-93.0,-90.0,-93.0,46.0,48.0,55.0,46.0,1
2,92:69:1D:31:68:E9,3849893,488680185,4038,3651885,3845855,485028300,1,5362,1154569,5194,1116421,168,38148,2199,12,4287,103,1,60,229410.0,130000.0,-52.0,-48.0,-45.0,-47.0,-52.0,-47.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,45.0,45.0,46.0,1
3,CC:2F:71:3F:1F:24,4990063,1792006357,1144208,1306978057,3845855,485028300,1730,957967,1081385716,957143,1081286118,824,99598,925782,15,1142833,119389,1727,751,130000.0,43333.0,-70.0,-69.0,-67.0,-74.0,-70.0,-69.0,-66.0,-73.0,-90.0,-93.0,-90.0,-93.0,20.0,24.0,23.0,19.0,1
4,CC:2F:71:3E:C5:1F,3846834,485148017,979,119717,3845855,485028300,2,4242,354243,3530,269697,712,84546,1038,13,1406,28,2,54,144444.0,39000.0,-72.0,-71.0,-61.0,-60.0,-72.0,-71.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,22.0,29.0,33.0,1
5,BA:8C:B9:54:50:24,3850780,491221524,4922,6192962,3845858,485028562,7,9709,1748726,9687,1745231,22,3495,2358,17,5418,41,7,70,216660.0,130000.0,-49.0,-35.0,-43.0,-45.0,-45.0,-34.0,-43.0,-46.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,47.0,48.0,1
6,62:47:05:9D:EB:15,3852596,497209004,6732,12179900,3845864,485029104,1,6930,3799150,6880,3791492,50,7658,3308,0,6794,56,1,125,216660.0,130000.0,-44.0,-45.0,-35.0,-47.0,-43.0,-45.0,-36.0,-46.0,-90.0,-93.0,-90.0,-93.0,46.0,48.0,55.0,46.0,1
7,92:69:1D:31:68:E9,3849902,488680989,4038,3651885,3845864,485029104,1,5362,1154569,5194,1116421,168,38148,2199,12,4287,103,1,60,229410.0,130000.0,-52.0,-48.0,-45.0,-47.0,-52.0,-47.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,45.0,45.0,46.0,1
8,CC:2F:71:3F:1F:24,4990264,1792251363,1144400,1307222259,3845864,485029104,1730,958138,1081615072,957314,1081515474,824,99598,925953,15,1143025,119391,1727,751,144444.0,43333.0,-69.0,-68.0,-67.0,-74.0,-69.0,-68.0,-66.0,-73.0,-90.0,-93.0,-90.0,-93.0,21.0,25.0,23.0,19.0,1
9,CC:2F:71:3E:C5:1F,3846844,485148937,980,119833,3845864,485029104,2,4243,354313,3531,269767,712,84546,1038,13,1407,28,2,54,144444.0,39000.0,-72.0,-73.0,-70.0,-61.0,-72.0,-71.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,18.0,20.0,20.0,32.0,1
10,BA:8C:B9:54:50:24,3850786,491222066,4922,6192962,3845864,485029104,7,9709,1748726,9687,1745231,22,3495,2358,17,5418,41,7,70,216660.0,130000.0,-49.0,-35.0,-43.0,-45.0,-45.0,-34.0,-43.0,-46.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,47.0,48.0,1
11,62:47:05:9D:EB:15,3852598,497209206,6732,12179900,3845866,485029306,1,6930,3799150,6880,3791492,50,7658,3308,0,6794,56,1,125,216660.0,130000.0,-44.0,-45.0,-35.0,-47.0,-43.0,-45.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,47.0,48.0,55.0,46.0,1
12,92:69:1D:31:68:E9,3849905,488681307,4039,3652001,3845866,485029306,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
13,CC:2F:71:3F:1F:24,4990462,1792496325,1144593,1307466757,3845869,485029568,1730,958309,1081844428,957485,1081744830,824,99598,926124,15,1143218,119396,1727,751,144444.0,43333.0,-69.0,-69.0,-68.0,-74.0,-69.0,-68.0,-67.0,-74.0,-91.0,-93.0,-90.0,-93.0,22.0,24.0,22.0,19.0,1
14,CC:2F:71:3E:C5:1F,3846851,485149603,980,119833,3845871,485029770,2,4244,354383,3532,269837,712,84546,1038,13,1407,28,2,54,144444.0,39000.0,-82.0,-84.0,-75.0,-71.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,9.0,9.0,15.0,22.0,1
15,BA:8C:B9:54:50:24,3850795,491222910,4923,6193078,3845872,485029832,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
16,62:47:05:9D:EB:15,3852608,497210110,6733,12180016,3845875,485030094,1,6932,3799286,6882,3791628,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-45.0,-35.0,-48.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,48.0,55.0,45.0,1
17,92:69:1D:31:68:E9,3849914,488682095,4039,3652001,3845875,485030094,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
18,CC:2F:71:3F:1F:24,4990668,1792744820,1144793,1307714726,3845875,485030094,1730,958487,1082075094,957662,1081975378,825,99716,926302,15,1143418,119396,1727,751,144444.0,43333.0,-69.0,-69.0,-66.0,-74.0,-69.0,-68.0,-66.0,-74.0,-91.0,-93.0,-90.0,-93.0,22.0,24.0,24.0,19.0,1
19,CC:2F:71:3E:C5:1F,3846855,485149927,980,119833,3845875,485030094,2,4244,354383,3532,269837,712,84546,1038,13,1407,28,2,54,144444.0,39000.0,-82.0,-84.0,-75.0,-71.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,9.0,9.0,15.0,22.0,1
20,BA:8C:B9:54:50:24,3850798,491223172,4923,6193078,3845875,485030094,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
21,62:47:05:9D:EB:15,3852612,497210645,6733,12180016,3845879,485030629,1,6932,3799286,6882,3791628,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-45.0,-35.0,-48.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,48.0,55.0,45.0,1
22,92:69:1D:31:68:E9,3849922,488683034,4039,3652001,3845883,485031033,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
23,CC:2F:71:3F:1F:24,4990871,1792993365,1144988,1307962332,3845883,485031033,1730,958662,1082309214,957837,1082209498,825,99716,926475,15,1143613,119399,1727,751,144444.0,43333.0,-70.0,-69.0,-67.0,-74.0,-69.0,-68.0,-66.0,-74.0,-91.0,-93.0,-90.0,-93.0,21.0,24.0,23.0,19.0,1
24,CC:2F:71:3E:C5:1F,3846863,485150866,980,119833,3845883,485031033,2,4244,354383,3532,269837,712,84546,1038,13,1407,28,2,54,144444.0,39000.0,-82.0,-84.0,-75.0,-71.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,9.0,9.0,15.0,22.0,1
25,BA:8C:B9:54:50:24,3850806,491224111,4923,6193078,3845883,485031033,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
26,62:47:05:9D:EB:15,3852620,497211373,6733,12180016,3845887,485031357,1,6932,3799286,6882,3791628,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-45.0,-35.0,-48.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,48.0,55.0,45.0,1
27,92:69:1D:31:68:E9,3849926,488683358,4039,3652001,3845887,485031357,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
28,CC:2F:71:3F:1F:24,4991069,1793236879,1145182,1308205522,3845887,485031357,1730,958835,1082540372,958010,1082440656,825,99716,926646,15,1143807,119400,1727,751,144444.0,43333.0,-70.0,-69.0,-67.0,-74.0,-70.0,-69.0,-67.0,-74.0,-91.0,-93.0,-90.0,-93.0,21.0,24.0,23.0,19.0,1
29,CC:2F:71:3E:C5:1F,3846867,485151190,980,119833,3845887,485031357,2,4246,354571,3533,269907,713,84664,1039,13,1407,28,2,54,144444.0,39000.0,-73.0,-72.0,-70.0,-61.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,18.0,21.0,20.0,32.0,1
30,BA:8C:B9:54:50:24,3850811,491224495,4923,6193078,3845888,485031417,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
31,62:47:05:9D:EB:15,3852628,497212099,6733,12180016,3845895,485032083,1,6932,3799286,6882,3791628,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-45.0,-35.0,-48.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,48.0,55.0,45.0,1
32,92:69:1D:31:68:E9,3849934,488684084,4039,3652001,3845895,485032083,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
33,CC:2F:71:3F:1F:24,4991270,1793483527,1145375,1308451444,3845895,485032083,1730,959007,1082769844,958182,1082670128,825,99716,926818,15,1144000,119402,1727,751,144444.0,43333.0,-70.0,-69.0,-67.0,-74.0,-70.0,-69.0,-67.0,-74.0,-91.0,-93.0,-90.0,-93.0,21.0,24.0,23.0,19.0,1
34,CC:2F:71:3E:C5:1F,3846875,485151916,980,119833,3845895,485032083,2,4246,354571,3533,269907,713,84664,1039,13,1407,28,2,54,144444.0,39000.0,-73.0,-72.0,-70.0,-61.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,18.0,21.0,20.0,32.0,1
35,BA:8C:B9:54:50:24,3850818,491225161,4923,6193078,3845895,485032083,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
36,62:47:05:9D:EB:15,3852632,497212669,6733,12180016,3845899,485032653,1,6932,3799286,6882,3791628,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-45.0,-35.0,-48.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,48.0,55.0,45.0,1
37,92:69:1D:31:68:E9,3849938,488684654,4039,3652001,3845899,485032653,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
38,CC:2F:71:3F:1F:24,4991469,1793734551,1145570,1308701898,3845899,485032653,1730,959183,1083005476,958358,1082905760,825,99716,926994,15,1144195,119406,1727,751,144444.0,43333.0,-71.0,-69.0,-67.0,-74.0,-70.0,-69.0,-67.0,-74.0,-91.0,-93.0,-90.0,-93.0,20.0,24.0,23.0,19.0,1
39,CC:2F:71:3E:C5:1F,3846880,485152546,980,119833,3845900,485032713,2,4246,354571,3533,269907,713,84664,1039,13,1407,28,2,54,144444.0,39000.0,-73.0,-72.0,-70.0,-61.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,18.0,21.0,20.0,32.0,1
40,BA:8C:B9:54:50:24,3850825,491225993,4923,6193078,3845902,485032915,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
41,62:47:05:9D:EB:15,3852638,497213193,6733,12180016,3845905,485033177,1,6932,3799286,6882,3791628,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-45.0,-35.0,-48.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,48.0,55.0,45.0,1
42,92:69:1D:31:68:E9,3849946,488685380,4039,3652001,3845907,485033379,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
43,CC:2F:71:3F:1F:24,4991676,1793981692,1145769,1308948313,3845907,485033379,1730,959358,1083232944,958533,1083133228,825,99716,927169,15,1144394,119406,1727,751,144444.0,43333.0,-70.0,-69.0,-67.0,-74.0,-70.0,-69.0,-67.0,-74.0,-91.0,-93.0,-90.0,-93.0,21.0,24.0,23.0,19.0,1
44,CC:2F:71:3E:C5:1F,3846887,485153212,980,119833,3845907,485033379,2,4246,354571,3533,269907,713,84664,1039,13,1407,28,2,54,144444.0,39000.0,-73.0,-72.0,-70.0,-61.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,18.0,21.0,20.0,32.0,1
45,BA:8C:B9:54:50:24,3850832,491226659,4923,6193078,3845909,485033581,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
46,62:47:05:9D:EB:15,3852643,497213657,6733,12180016,3845910,485033641,1,6932,3799286,6882,3791628,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-45.0,-35.0,-48.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,48.0,55.0,45.0,1
47,92:69:1D:31:68:E9,3849949,488685642,4039,3652001,3845910,485033641,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
48,CC:2F:71:3F:1F:24,4991875,1794226784,1145963,1309192941,3845912,485033843,1730,959530,1083462416,958705,1083362700,825,99716,927341,15,1144587,119407,1727,751,144444.0,43333.0,-70.0,-69.0,-67.0,-74.0,-70.0,-69.0,-67.0,-74.0,-91.0,-93.0,-90.0,-93.0,21.0,24.0,23.0,19.0,1
49,CC:2F:71:3E:C5:1F,3846892,485153676,980,119833,3845912,485033843,2,4246,354571,3533,269907,713,84664,1039,13,1407,28,2,54,144444.0,39000.0,-73.0,-72.0,-70.0,-61.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,18.0,21.0,20.0,32.0,1
50,BA:8C:B9:54:50:24,3850835,491226921,4923,6193078,3845912,485033843,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
51,62:47:05:9D:EB:15,3852650,497214323,6733,12180016,3845917,485034307,1,6932,3799286,6882,3791628,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-45.0,-35.0,-48.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,48.0,55.0,45.0,1
52,92:69:1D:31:68:E9,3849956,488686308,4039,3652001,3845917,485034307,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
53,CC:2F:71:3F:1F:24,4992070,1794469932,1146153,1309435625,3845917,485034307,1730,959702,1083691888,958877,1083592172,825,99716,927513,15,1144778,119408,1727,751,144444.0,43333.0,-70.0,-69.0,-67.0,-74.0,-70.0,-69.0,-67.0,-73.0,-91.0,-93.0,-90.0,-93.0,21.0,24.0,23.0,19.0,1
54,CC:2F:71:3E:C5:1F,3846900,485154402,980,119833,3845920,485034569,2,4246,354571,3533,269907,713,84664,1039,13,1407,28,2,54,144444.0,39000.0,-73.0,-72.0,-70.0,-61.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,18.0,21.0,20.0,32.0,1
55,BA:8C:B9:54:50:24,3850843,491227647,4923,6193078,3845920,485034569,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
56,62:47:05:9D:EB:15,3852656,497214847,6733,12180016,3845923,485034831,1,6932,3799286,6882,3791628,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-45.0,-35.0,-48.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,48.0,55.0,45.0,1
57,92:69:1D:31:68:E9,3849962,488686832,4039,3652001,3845923,485034831,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
58,CC:2F:71:3F:1F:24,4992271,1794718062,1146348,1309683231,3845923,485034831,1730,959876,1083924468,959051,1083824752,825,99716,927687,15,1144973,119408,1727,751,144444.0,43333.0,-70.0,-69.0,-67.0,-73.0,-70.0,-69.0,-67.0,-73.0,-91.0,-93.0,-90.0,-93.0,21.0,24.0,23.0,20.0,1
59,CC:2F:71:3E:C5:1F,3846903,485154664,980,119833,3845923,485034831,2,4246,354571,3533,269907,713,84664,1039,13,1407,28,2,54,144444.0,39000.0,-73.0,-72.0,-70.0,-61.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,18.0,21.0,20.0,32.0,1
60,BA:8C:B9:54:50:24,3850846,491227909,4923,6193078,3845923,485034831,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
61,62:47:05:9D:EB:15,3852660,497215251,6733,12180016,3845927,485035235,1,6933,3799354,6883,3791696,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-46.0,-35.0,-49.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,47.0,55.0,44.0,1
62,92:69:1D:31:68:E9,3849968,488687438,4039,3652001,3845929,485035437,1,5364,1154705,5196,1116557,168,38148,2199,12,4288,103,1,60,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,1
63,CC:2F:71:3F:1F:24,4992473,1794967956,1146544,1309932519,3845929,485035437,1730,960051,1084157218,959226,1084057502,825,99716,927862,15,1145168,119410,1727,751,144444.0,43333.0,-70.0,-69.0,-67.0,-73.0,-70.0,-69.0,-67.0,-73.0,-91.0,-93.0,-90.0,-93.0,21.0,24.0,23.0,20.0,1
64,CC:2F:71:3E:C5:1F,3846910,485155330,980,119833,3845930,485035497,2,4246,354571,3533,269907,713,84664,1039,13,1407,28,2,54,144444.0,39000.0,-73.0,-72.0,-70.0,-61.0,-73.0,-73.0,-68.0,-61.0,-91.0,-93.0,-90.0,-93.0,18.0,21.0,20.0,32.0,1
65,BA:8C:B9:54:50:24,3850853,491228575,4923,6193078,3845930,485035497,7,9711,1748862,9689,1745367,22,3495,2358,17,5419,41,7,70,216660.0,130000.0,-51.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,58.0,47.0,48.0,1
66,62:47:05:9D:EB:15,3852666,497215775,6733,12180016,3845933,485035759,1,6933,3799354,6883,3791696,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-46.0,-35.0,-49.0,-43.0,-46.0,-36.0,-46.0,-91.0,-93.0,-90.0,-93.0,48.0,47.0,55.0,44.0,1
67,92:69:1D:31:68:E9,3849972,488687760,4039,3652001,3845933,485035759,1,5366,1154841,5198,1116693,168,38148,2199,12,4289,103,1,60,229410.0,130000.0,-51.0,-48.0,-44.0,-48.0,-52.0,-47.0,-43.0,-47.0,-91.0,-93.0,-90.0,-93.0,40.0,45.0,46.0,45.0,1
68,CC:2F:71:3F:1F:24,4992682,1795223905,1146749,1310188146,3845933,485035759,1730,960241,1084400799,959416,1084301083,825,99716,928048,15,1145374,119420,1727,751,144444.0,43333.0,-69.0,-69.0,-67.0,-73.0,-69.0,-69.0,-66.0,-72.0,-91.0,-93.0,-90.0,-93.0,22.0,24.0,23.0,20.0,1
69,CC:2F:71:3E:C5:1F,3846913,485155592,980,119833,3845933,485035759,2,4248,354711,3535,270047,713,84664,1039,13,1408,28,2,54,144444.0,39000.0,-72.0,-73.0,-70.0,-61.0,-73.0,-73.0,-68.0,-62.0,-91.0,-93.0,-90.0,-93.0,19.0,20.0,20.0,32.0,1
70,BA:8C:B9:54:50:24,3850856,491228837,4923,6193078,3845933,485035759,7,9716,1749202,9694,1745707,22,3495,2358,17,5420,41,7,70,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-48.0,-91.0,-93.0,-90.0,-93.0,43.0,58.0,47.0,48.0,1
71,62:47:05:9D:EB:15,3852673,497216441,6733,12180016,3845940,485036425,1,6933,3799354,6883,3791696,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-46.0,-35.0,-49.0,-43.0,-46.0,-36.0,-46.0,-90.0,-93.0,-90.0,-93.0,47.0,47.0,55.0,44.0,1
72,92:69:1D:31:68:E9,3849979,488688426,4039,3652001,3845940,485036425,1,5366,1154841,5198,1116693,168,38148,2199,12,4289,103,1,60,229410.0,130000.0,-51.0,-48.0,-44.0,-48.0,-52.0,-47.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,45.0,46.0,45.0,1
73,CC:2F:71:3F:1F:24,4992882,1795469013,1146942,1310432588,3845940,485036425,1730,960414,1084631811,959589,1084532095,825,99716,928221,15,1145567,119467,1727,751,130000.0,43333.0,-70.0,-68.0,-66.0,-75.0,-69.0,-68.0,-66.0,-74.0,-90.0,-93.0,-90.0,-93.0,20.0,25.0,24.0,18.0,1
74,CC:2F:71:3E:C5:1F,3846920,485156258,980,119833,3845940,485036425,2,4248,354711,3535,270047,713,84664,1039,13,1408,28,2,54,144444.0,39000.0,-72.0,-73.0,-70.0,-61.0,-73.0,-73.0,-68.0,-62.0,-90.0,-93.0,-90.0,-93.0,18.0,20.0,20.0,32.0,1
75,BA:8C:B9:54:50:24,3850863,491229503,4923,6193078,3845940,485036425,7,9716,1749202,9694,1745707,22,3495,2358,17,5420,41,7,70,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-44.0,-35.0,-43.0,-48.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,1
76,62:47:05:9D:EB:15,3852677,497216763,6733,12180016,3845944,485036747,1,6933,3799354,6883,3791696,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-46.0,-35.0,-49.0,-43.0,-46.0,-36.0,-46.0,-90.0,-93.0,-90.0,-93.0,47.0,47.0,55.0,44.0,1
77,92:69:1D:31:68:E9,3849983,488688748,4039,3652001,3845944,485036747,1,5366,1154841,5198,1116693,168,38148,2199,12,4289,103,1,60,229410.0,130000.0,-51.0,-48.0,-44.0,-48.0,-52.0,-47.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,45.0,46.0,45.0,1
78,CC:2F:71:3F:1F:24,4993097,1795738917,1147153,1310702170,3845944,485036747,1730,960606,1084886651,959781,1084786935,825,99716,928413,15,1145778,119475,1727,753,144444.0,43333.0,-70.0,-69.0,-67.0,-74.0,-70.0,-68.0,-66.0,-73.0,-90.0,-93.0,-90.0,-93.0,20.0,24.0,23.0,19.0,1
79,CC:2F:71:3E:C5:1F,3846924,485156580,980,119833,3845944,485036747,2,4248,354711,3535,270047,713,84664,1039,13,1408,28,2,54,144444.0,39000.0,-72.0,-73.0,-70.0,-61.0,-73.0,-73.0,-68.0,-62.0,-90.0,-93.0,-90.0,-93.0,18.0,20.0,20.0,32.0,1
80,BA:8C:B9:54:50:24,3850869,491230027,4923,6193078,3845946,485036949,7,9717,1749270,9695,1745775,22,3495,2358,17,5420,41,7,70,216660.0,130000.0,-48.0,-35.0,-42.0,-45.0,-44.0,-35.0,-43.0,-48.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,48.0,48.0,1
81,62:47:05:9D:EB:15,3852684,497217429,6733,12180016,3845951,485037413,1,6933,3799354,6883,3791696,50,7658,3308,0,6795,56,1,125,216660.0,130000.0,-43.0,-46.0,-35.0,-49.0,-43.0,-46.0,-36.0,-46.0,-90.0,-93.0,-90.0,-93.0,47.0,47.0,55.0,44.0,1
82,92:69:1D:31:68:E9,3849990,488689414,4039,3652001,3845951,485037413,1,5366,1154841,5198,1116693,168,38148,2199,12,4289,103,1,60,229410.0,130000.0,-51.0,-48.0,-44.0,-48.0,-52.0,-47.0,-43.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,45.0,46.0,45.0,1
