sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
540,CC:2F:71:3F:1F:24,7428912,6826460008,4219029,6421025053,3209883,405434955,80,964046,581142567,955546,580121727,8500,1020840,912374,619,4223744,423425,80,5443,130000.0,43333.0,-67.0,-64.0,-72.0,-67.0,-67.0,-64.0,-71.0,-67.0,-85.0,-91.0,-85.0,-90.0,18.0,27.0,13.0,23.0,1
541,F8:59:71:5A:E0:3D,3275858,496386772,65971,90951413,3209887,405435359,0,63527,49577788,58758,49007954,4769,569834,41711,16,68683,1755,0,499,144444.0,43333.0,-67.0,-73.0,-66.0,-70.0,-67.0,-72.0,-66.0,-70.0,-85.0,-91.0,-85.0,-90.0,18.0,18.0,19.0,20.0,1
542,CC:2F:71:3E:C5:1F,3221234,406823471,11347,1388112,3209887,405435359,6,48478,4059192,40071,3063098,8407,996094,11962,34,16311,186,6,820,144444.0,39000.0,-69.0,-69.0,-67.0,-60.0,-70.0,-72.0,-68.0,-63.0,-85.0,-91.0,-85.0,-90.0,16.0,22.0,18.0,30.0,1
543,CC:2F:71:3F:1F:24,7430498,6828911895,4220611,6423476536,3209887,405435359,80,964407,581395996,955907,580375156,8500,1020840,912708,619,4225330,423881,80,5443,115556.0,28889.0,-69.0,-63.0,-73.0,-70.0,-68.0,-63.0,-72.0,-70.0,-85.0,-91.0,-85.0,-90.0,16.0,28.0,12.0,20.0,1
544,F8:59:71:5A:E0:3D,3275927,496488106,66036,91052423,3209891,405435683,0,63593,49679428,58824,49109594,4769,569834,41777,16,68748,1755,0,499,144444.0,43333.0,-67.0,-74.0,-65.0,-70.0,-67.0,-73.0,-65.0,-70.0,-85.0,-91.0,-85.0,-90.0,18.0,17.0,20.0,20.0,1
545,CC:2F:71:3E:C5:1F,3221240,406823997,11347,1388112,3209893,405435885,6,48480,4059380,40072,3063168,8408,996212,11963,34,16311,186,6,820,144444.0,39000.0,-69.0,-70.0,-68.0,-60.0,-71.0,-73.0,-69.0,-63.0,-85.0,-91.0,-85.0,-90.0,16.0,21.0,17.0,30.0,1
546,CC:2F:71:3F:1F:24,7431386,6830249219,4221493,6424813334,3209893,405435885,80,964704,581632011,956204,580611171,8500,1020840,912995,619,4226211,423899,80,5444,115556.0,28889.0,-69.0,-64.0,-73.0,-71.0,-69.0,-64.0,-73.0,-71.0,-85.0,-91.0,-85.0,-90.0,16.0,27.0,12.0,19.0,1
547,F8:59:71:5A:E0:3D,3276004,496599046,66107,91162757,3209897,405436289,0,63664,49788782,58895,49218948,4769,569834,41847,16,68818,1760,0,499,144444.0,43333.0,-67.0,-74.0,-65.0,-70.0,-67.0,-73.0,-65.0,-70.0,-85.0,-91.0,-85.0,-90.0,18.0,17.0,20.0,20.0,1
548,CC:2F:71:3E:C5:1F,3221244,406824401,11347,1388112,3209897,405436289,6,48480,4059380,40072,3063168,8408,996212,11963,34,16311,186,6,820,144444.0,39000.0,-69.0,-70.0,-68.0,-60.0,-71.0,-73.0,-69.0,-63.0,-85.0,-91.0,-85.0,-90.0,16.0,21.0,17.0,30.0,1
549,CC:2F:71:3F:1F:24,7432321,6831675293,4222424,6426239004,3209897,405436289,80,964999,581861173,956499,580840333,8500,1020840,913287,619,4227123,424028,80,5446,115556.0,28889.0,-69.0,-64.0,-73.0,-71.0,-68.0,-64.0,-72.0,-70.0,-85.0,-91.0,-85.0,-90.0,16.0,27.0,12.0,19.0,1
550,F8:59:71:5A:E0:3D,3276080,496711226,66179,91274533,3209901,405436693,0,63736,49899662,58967,49329828,4769,569834,41919,16,68891,1764,0,499,144444.0,43333.0,-67.0,-74.0,-65.0,-70.0,-67.0,-73.0,-65.0,-70.0,-85.0,-91.0,-85.0,-90.0,18.0,17.0,20.0,20.0,1
551,CC:2F:71:3E:C5:1F,3221248,406824805,11347,1388112,3209901,405436693,6,48480,4059380,40072,3063168,8408,996212,11963,34,16311,186,6,820,144444.0,39000.0,-69.0,-70.0,-68.0,-60.0,-71.0,-73.0,-69.0,-63.0,-85.0,-90.0,-84.0,-90.0,16.0,20.0,16.0,30.0,1
552,CC:2F:71:3F:1F:24,7433094,6832827981,4223193,6427391288,3209901,405436693,80,965275,582098513,956775,581077673,8500,1020840,913560,619,4227912,424120,80,5448,130000.0,43333.0,-69.0,-64.0,-74.0,-71.0,-68.0,-64.0,-73.0,-71.0,-85.0,-90.0,-84.0,-90.0,16.0,26.0,10.0,19.0,1
553,F8:59:71:5A:E0:3D,3276148,496809592,66242,91372435,3209906,405437157,0,63799,49996682,59030,49426848,4769,569834,41982,16,68954,1764,0,499,144444.0,43333.0,-67.0,-74.0,-65.0,-70.0,-67.0,-74.0,-65.0,-70.0,-85.0,-90.0,-84.0,-90.0,18.0,16.0,19.0,20.0,1
554,CC:2F:71:3E:C5:1F,3221253,406825269,11347,1388112,3209906,405437157,6,48480,4059380,40072,3063168,8408,996212,11963,34,16311,186,6,820,144444.0,39000.0,-69.0,-70.0,-68.0,-60.0,-71.0,-73.0,-69.0,-63.0,-85.0,-90.0,-84.0,-90.0,16.0,20.0,16.0,30.0,1
555,CC:2F:71:3F:1F:24,7434238,6834556895,4224332,6429119738,3209906,405437157,80,965572,582320011,957072,581299171,8500,1020840,913857,619,4229051,424338,80,5448,130000.0,43333.0,-69.0,-64.0,-73.0,-71.0,-69.0,-64.0,-73.0,-71.0,-85.0,-90.0,-84.0,-90.0,16.0,26.0,11.0,19.0,1
556,F8:59:71:5A:E0:3D,3276217,496913912,66309,91476553,3209908,405437359,0,63867,50101402,59098,49531568,4769,569834,42050,16,69021,1768,0,499,144444.0,43333.0,-67.0,-74.0,-65.0,-70.0,-67.0,-74.0,-65.0,-70.0,-85.0,-90.0,-84.0,-90.0,18.0,16.0,19.0,20.0,1
557,CC:2F:71:3E:C5:1F,3221257,406825673,11347,1388112,3209910,405437561,6,48480,4059380,40072,3063168,8408,996212,11963,34,16311,186,6,820,144444.0,39000.0,-69.0,-70.0,-68.0,-60.0,-71.0,-73.0,-69.0,-63.0,-85.0,-90.0,-84.0,-90.0,16.0,20.0,16.0,30.0,1
558,CC:2F:71:3F:1F:24,7435511,6836516301,4225601,6431078740,3209910,405437561,80,965887,582546463,957387,581525623,8500,1020840,914171,619,4230320,424680,80,5449,130000.0,43333.0,-69.0,-64.0,-73.0,-71.0,-69.0,-64.0,-73.0,-70.0,-85.0,-90.0,-84.0,-90.0,16.0,26.0,11.0,19.0,1
559,F8:59:71:5A:E0:3D,3276288,497015472,66374,91577507,3209914,405437965,0,63931,50199962,59162,49630128,4769,569834,42114,16,69086,1769,0,499,130000.0,39000.0,-67.0,-74.0,-66.0,-70.0,-67.0,-74.0,-65.0,-70.0,-85.0,-90.0,-85.0,-90.0,18.0,16.0,19.0,20.0,1
