sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
30,CC:2F:71:3F:1F:24,2326992,502609112,174416,229524166,2152576,273084946,6,123635,147267864,123536,147255828,99,12036,119769,560,174461,30294,6,153,130000.0,43333.0,-74.0,-64.0,-77.0,-70.0,-74.0,-64.0,-76.0,-70.0,-90.0,-93.0,-90.0,-93.0,16.0,29.0,13.0,23.0,1
31,F8:59:71:5A:E0:3D,2212361,363892986,59783,90807838,2152578,273085148,337,40865,56610726,40793,56599293,72,11433,40601,33,59779,7638,337,32,144444.0,43333.0,-68.0,-74.0,-66.0,-70.0,-68.0,-74.0,-66.0,-70.0,-90.0,-93.0,-90.0,-93.0,22.0,19.0,24.0,23.0,1
32,CC:2F:71:3E:C5:1F,2152653,273094118,75,8970,2152578,273085148,0,343,29032,291,22698,52,6334,83,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,23.0,24.0,33.0,1
33,CC:2F:71:3F:1F:24,2327169,502816682,174591,229731534,2152578,273085148,6,123794,147471517,123695,147459481,99,12036,119928,560,174636,30297,6,153,130000.0,43333.0,-74.0,-65.0,-74.0,-69.0,-74.0,-65.0,-75.0,-69.0,-90.0,-93.0,-90.0,-93.0,16.0,28.0,16.0,24.0,1
34,F8:59:71:5A:E0:3D,2212429,363989928,59846,90904316,2152583,273085612,337,40928,56706364,40856,56694931,72,11433,40664,33,59841,7638,337,32,144444.0,43333.0,-68.0,-74.0,-66.0,-70.0,-68.0,-74.0,-66.0,-70.0,-90.0,-93.0,-90.0,-93.0,22.0,19.0,24.0,23.0,1
35,CC:2F:71:3E:C5:1F,2152660,273094784,75,8970,2152585,273085814,0,343,29032,291,22698,52,6334,83,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,23.0,24.0,33.0,1
36,CC:2F:71:3F:1F:24,2327333,503023438,174748,229937624,2152585,273085814,6,123937,147670123,123838,147658087,99,12036,120068,560,174793,30297,6,153,130000.0,43333.0,-74.0,-65.0,-76.0,-69.0,-73.0,-65.0,-75.0,-68.0,-90.0,-93.0,-90.0,-93.0,16.0,28.0,14.0,24.0,1
37,F8:59:71:5A:E0:3D,2212497,364086804,59908,91000664,2152589,273086140,337,40992,56803516,40919,56791965,73,11551,40727,33,59904,7639,337,32,144444.0,43333.0,-68.0,-74.0,-67.0,-70.0,-68.0,-74.0,-66.0,-70.0,-90.0,-93.0,-90.0,-93.0,22.0,19.0,23.0,23.0,1
38,CC:2F:71:3E:C5:1F,2152664,273095110,75,8970,2152589,273086140,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,23.0,24.0,33.0,1
39,CC:2F:71:3F:1F:24,2327932,503852625,175343,230766485,2152589,273086140,6,124122,147873317,124023,147861281,99,12036,120253,560,175388,30302,6,153,130000.0,43333.0,-74.0,-65.0,-76.0,-69.0,-73.0,-65.0,-76.0,-69.0,-90.0,-93.0,-90.0,-93.0,16.0,28.0,14.0,24.0,1
