sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
1,BA:8C:B9:54:50:24,3750382,473074957,114,40446,3750268,473034511,0,357,64597,340,61889,17,2708,117,1,136,1,0,0,216660.0,130000.0,-48.0,-35.0,-42.0,-45.0,-42.0,-36.0,-44.0,-49.0,-89.0,-92.0,-89.0,-92.0,41.0,57.0,47.0,47.0,1
2,CC:2F:71:3E:C5:1F,3750352,473046027,84,11516,3750268,473034511,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
3,CC:2F:71:3F:1F:24,3768882,491442389,18614,18407878,3750268,473034511,8,11616,3899866,11499,3879965,117,19901,10705,7,18639,6151,8,43,104000.0,26000.0,-68.0,-63.0,-66.0,-64.0,-70.0,-67.0,-67.0,-68.0,-89.0,-92.0,-89.0,-92.0,21.0,29.0,23.0,28.0,1
4,92:69:1D:31:68:E9,3762867,488228946,12599,15194435,3750268,473034511,3,18570,3489589,17904,3336547,666,153042,6323,100,13784,243,3,240,216660.0,130000.0,-50.0,-47.0,-43.0,-48.0,-51.0,-48.0,-42.0,-47.0,-89.0,-92.0,-89.0,-92.0,39.0,45.0,46.0,44.0,1
5,BA:8C:B9:54:50:24,3750388,473075563,114,40446,3750274,473035117,0,357,64597,340,61889,17,2708,117,1,136,1,0,0,216660.0,130000.0,-48.0,-35.0,-42.0,-45.0,-42.0,-36.0,-44.0,-49.0,-89.0,-92.0,-89.0,-92.0,41.0,57.0,47.0,47.0,1
6,CC:2F:71:3E:C5:1F,3750358,473046633,84,11516,3750274,473035117,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
7,CC:2F:71:3F:1F:24,3768929,491457231,18654,18422054,3750275,473035177,8,11638,3903716,11521,3883815,117,19901,10726,7,18679,6151,8,43,117000.0,39000.0,-69.0,-65.0,-66.0,-68.0,-68.0,-65.0,-66.0,-68.0,-89.0,-92.0,-89.0,-92.0,20.0,27.0,23.0,24.0,1
8,92:69:1D:31:68:E9,3762874,488229612,12599,15194435,3750275,473035177,3,18570,3489589,17904,3336547,666,153042,6323,100,13784,243,3,240,216660.0,130000.0,-50.0,-47.0,-43.0,-48.0,-51.0,-48.0,-42.0,-47.0,-89.0,-92.0,-89.0,-92.0,39.0,45.0,46.0,44.0,1
9,BA:8C:B9:54:50:24,3750391,473075825,114,40446,3750277,473035379,0,357,64597,340,61889,17,2708,117,1,136,1,0,0,216660.0,130000.0,-48.0,-35.0,-42.0,-45.0,-42.0,-36.0,-44.0,-49.0,-89.0,-92.0,-89.0,-92.0,41.0,57.0,47.0,47.0,1
10,CC:2F:71:3E:C5:1F,3750361,473046895,84,11516,3750277,473035379,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
11,CC:2F:71:3F:1F:24,3768969,491471349,18692,18435970,3750277,473035379,8,11660,3907566,11543,3887665,117,19901,10747,7,18717,6152,8,43,130000.0,43333.0,-69.0,-65.0,-66.0,-68.0,-69.0,-65.0,-66.0,-68.0,-89.0,-92.0,-89.0,-92.0,20.0,27.0,23.0,24.0,1
12,92:69:1D:31:68:E9,3762876,488229814,12599,15194435,3750277,473035379,3,18570,3489589,17904,3336547,666,153042,6323,100,13784,243,3,240,216660.0,130000.0,-50.0,-47.0,-43.0,-48.0,-51.0,-48.0,-42.0,-47.0,-89.0,-92.0,-89.0,-92.0,39.0,45.0,46.0,44.0,1
13,BA:8C:B9:54:50:24,3750397,473076431,114,40446,3750283,473035985,0,359,64733,342,62025,17,2708,117,1,137,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-43.0,-36.0,-43.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
14,CC:2F:71:3E:C5:1F,3750367,473047501,84,11516,3750283,473035985,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
15,CC:2F:71:3F:1F:24,3769013,491485815,18730,18449830,3750283,473035985,8,11684,3911648,11567,3891747,117,19901,10770,7,18755,6161,8,43,117000.0,39000.0,-71.0,-67.0,-68.0,-70.0,-70.0,-66.0,-68.0,-69.0,-89.0,-92.0,-89.0,-92.0,18.0,25.0,21.0,22.0,1
16,92:69:1D:31:68:E9,3762882,488230420,12599,15194435,3750283,473035985,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
17,BA:8C:B9:54:50:24,3750400,473076693,114,40446,3750286,473036247,0,359,64733,342,62025,17,2708,117,1,137,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-43.0,-36.0,-43.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
18,CC:2F:71:3E:C5:1F,3750370,473047763,84,11516,3750286,473036247,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
19,CC:2F:71:3F:1F:24,3769054,491499993,18768,18463746,3750286,473036247,8,11707,3915614,11590,3895713,117,19901,10792,7,18793,6162,8,43,130000.0,43333.0,-70.0,-67.0,-68.0,-70.0,-70.0,-66.0,-67.0,-69.0,-89.0,-92.0,-89.0,-92.0,19.0,25.0,21.0,22.0,1
20,92:69:1D:31:68:E9,3762885,488230682,12599,15194435,3750286,473036247,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
21,BA:8C:B9:54:50:24,3750406,473077299,114,40446,3750292,473036853,0,359,64733,342,62025,17,2708,117,1,137,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-43.0,-36.0,-43.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
22,CC:2F:71:3E:C5:1F,3750376,473048369,84,11516,3750292,473036853,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
23,CC:2F:71:3F:1F:24,3769099,491514757,18807,18477904,3750292,473036853,8,11730,3919580,11613,3899679,117,19901,10814,7,18832,6164,8,43,130000.0,43333.0,-70.0,-67.0,-68.0,-70.0,-70.0,-67.0,-68.0,-70.0,-89.0,-92.0,-89.0,-92.0,19.0,25.0,21.0,22.0,1
24,92:69:1D:31:68:E9,3762891,488231288,12599,15194435,3750292,473036853,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
25,BA:8C:B9:54:50:24,3750416,473080411,114,40446,3750302,473039965,0,359,64733,342,62025,17,2708,117,1,137,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-43.0,-36.0,-43.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
26,CC:2F:71:3E:C5:1F,3750386,473051481,84,11516,3750302,473039965,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
27,CC:2F:71:3F:1F:24,3769148,491531971,18846,18492006,3750302,473039965,8,11753,3923656,11636,3903755,117,19901,10835,7,18871,6172,8,43,130000.0,39000.0,-70.0,-67.0,-68.0,-70.0,-70.0,-67.0,-68.0,-69.0,-89.0,-92.0,-89.0,-92.0,19.0,25.0,21.0,22.0,1
28,92:69:1D:31:68:E9,3762901,488234400,12599,15194435,3750302,473039965,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
29,BA:8C:B9:54:50:24,3750423,473081077,114,40446,3750309,473040631,0,359,64733,342,62025,17,2708,117,1,137,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-43.0,-36.0,-43.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
30,CC:2F:71:3E:C5:1F,3750393,473052147,84,11516,3750309,473040631,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
31,CC:2F:71:3F:1F:24,3769194,491546683,18885,18506052,3750309,473040631,8,11775,3927506,11658,3907605,117,19901,10856,7,18910,6187,8,43,130000.0,43333.0,-71.0,-67.0,-68.0,-70.0,-70.0,-67.0,-68.0,-70.0,-89.0,-92.0,-89.0,-92.0,18.0,25.0,21.0,22.0,1
32,92:69:1D:31:68:E9,3762908,488235066,12599,15194435,3750309,473040631,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
33,BA:8C:B9:54:50:24,3750425,473081279,114,40446,3750311,473040833,0,359,64733,342,62025,17,2708,117,1,137,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-43.0,-36.0,-43.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
34,CC:2F:71:3E:C5:1F,3750395,473052349,84,11516,3750311,473040833,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
35,CC:2F:71:3F:1F:24,3769234,491560857,18923,18520024,3750311,473040833,8,11798,3931472,11681,3911571,117,19901,10878,7,18948,6196,8,43,130000.0,39000.0,-71.0,-67.0,-68.0,-70.0,-70.0,-67.0,-68.0,-70.0,-89.0,-92.0,-89.0,-92.0,18.0,25.0,21.0,22.0,1
36,92:69:1D:31:68:E9,3762910,488235268,12599,15194435,3750311,473040833,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
37,BA:8C:B9:54:50:24,3750431,473081885,114,40446,3750317,473041439,0,360,64801,343,62093,17,2708,117,1,137,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-43.0,-36.0,-43.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
38,CC:2F:71:3E:C5:1F,3750402,473053015,84,11516,3750318,473041499,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
39,CC:2F:71:3F:1F:24,3769279,491575439,18961,18533940,3750318,473041499,8,11824,3935786,11707,3915885,117,19901,10903,7,18986,6203,8,43,130000.0,39000.0,-71.0,-67.0,-68.0,-70.0,-70.0,-67.0,-68.0,-70.0,-89.0,-92.0,-89.0,-92.0,18.0,25.0,21.0,22.0,1
40,92:69:1D:31:68:E9,3762917,488235934,12599,15194435,3750318,473041499,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
41,BA:8C:B9:54:50:24,3750434,473082147,114,40446,3750320,473041701,0,360,64801,343,62093,17,2708,117,1,137,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-43.0,-36.0,-43.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
42,CC:2F:71:3E:C5:1F,3750404,473053217,84,11516,3750320,473041701,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
43,CC:2F:71:3F:1F:24,3769321,491589873,19001,18548172,3750320,473041701,8,11847,3939752,11730,3919851,117,19901,10925,7,19026,6203,8,43,130000.0,43333.0,-71.0,-67.0,-68.0,-70.0,-70.0,-67.0,-68.0,-70.0,-89.0,-92.0,-89.0,-92.0,18.0,25.0,21.0,22.0,1
44,92:69:1D:31:68:E9,3762919,488236136,12599,15194435,3750320,473041701,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
45,BA:8C:B9:54:50:24,3750442,473083086,116,40779,3750326,473042307,0,368,65449,351,62741,17,2708,119,1,139,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-36.0,-44.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
46,CC:2F:71:3E:C5:1F,3750410,473053823,84,11516,3750326,473042307,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
47,CC:2F:71:3F:1F:24,3769366,491604581,19040,18562274,3750326,473042307,8,11872,3943950,11755,3924049,117,19901,10949,7,19065,6212,8,43,130000.0,39000.0,-71.0,-67.0,-68.0,-70.0,-70.0,-67.0,-68.0,-70.0,-89.0,-92.0,-89.0,-92.0,18.0,25.0,21.0,22.0,1
48,92:69:1D:31:68:E9,3762925,488236742,12599,15194435,3750326,473042307,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
49,BA:8C:B9:54:50:24,3750447,473083681,116,40779,3750331,473042902,0,368,65449,351,62741,17,2708,119,1,139,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-36.0,-44.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
50,CC:2F:71:3E:C5:1F,3750415,473054418,84,11516,3750331,473042902,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
51,CC:2F:71:3F:1F:24,3769409,491619036,19078,18576134,3750331,473042902,8,11898,3948216,11780,3928201,118,20015,10973,7,19103,6227,8,43,130000.0,43333.0,-70.0,-67.0,-68.0,-70.0,-70.0,-67.0,-68.0,-70.0,-89.0,-92.0,-89.0,-92.0,19.0,25.0,21.0,22.0,1
52,92:69:1D:31:68:E9,3762930,488237337,12599,15194435,3750331,473042902,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
53,BA:8C:B9:54:50:24,3750456,473084573,116,40779,3750340,473043794,0,368,65449,351,62741,17,2708,119,1,139,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-36.0,-44.0,-48.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
54,CC:2F:71:3E:C5:1F,3750424,473055310,84,11516,3750340,473043794,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
55,CC:2F:71:3F:1F:24,3769458,491634216,19118,18590422,3750340,473043794,8,11924,3952590,11803,3932121,121,20469,10997,7,19143,6227,8,43,130000.0,43333.0,-71.0,-68.0,-68.0,-70.0,-70.0,-67.0,-68.0,-70.0,-89.0,-92.0,-89.0,-92.0,18.0,24.0,21.0,22.0,1
56,92:69:1D:31:68:E9,3762939,488238229,12599,15194435,3750340,473043794,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
57,BA:8C:B9:54:50:24,3750458,473084775,116,40779,3750342,473043996,0,372,65721,355,63013,17,2708,119,1,139,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-50.0,-42.0,-37.0,-45.0,-49.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,42.0,1
58,CC:2F:71:3E:C5:1F,3750426,473055512,84,11516,3750342,473043996,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
59,CC:2F:71:3F:1F:24,3769498,491648334,19156,18604338,3750342,473043996,8,11946,3956440,11825,3935971,121,20469,11018,7,19181,6237,8,43,117000.0,39000.0,-70.0,-67.0,-68.0,-70.0,-71.0,-67.0,-68.0,-70.0,-89.0,-92.0,-89.0,-92.0,19.0,25.0,21.0,22.0,1
60,92:69:1D:31:68:E9,3762941,488238431,12599,15194435,3750342,473043996,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
61,BA:8C:B9:54:50:24,3750466,473085501,116,40779,3750350,473044722,0,372,65721,355,63013,17,2708,119,1,139,1,0,0,216660.0,130000.0,-40.0,-37.0,-45.0,-50.0,-42.0,-37.0,-45.0,-49.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,42.0,1
62,CC:2F:71:3E:C5:1F,3750434,473056238,84,11516,3750350,473044722,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
63,CC:2F:71:3F:1F:24,3769544,491663032,19194,18618310,3750350,473044722,8,11967,3960174,11846,3939705,121,20469,11038,7,19219,6237,8,43,130000.0,43333.0,-71.0,-67.0,-70.0,-71.0,-70.0,-67.0,-70.0,-71.0,-89.0,-92.0,-89.0,-92.0,18.0,25.0,19.0,21.0,1
64,92:69:1D:31:68:E9,3762949,488239157,12599,15194435,3750350,473044722,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
65,BA:8C:B9:54:50:24,3750472,473086243,119,41259,3750353,473044984,0,379,66365,362,63657,17,2708,122,1,142,1,0,0,229410.0,130000.0,-40.0,-37.0,-45.0,-51.0,-41.0,-37.0,-45.0,-50.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
66,CC:2F:71:3E:C5:1F,3750437,473056500,84,11516,3750353,473044984,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
67,CC:2F:71:3F:1F:24,3769586,491677284,19233,18632300,3750353,473044984,8,11989,3964024,11868,3943555,121,20469,11059,7,19258,6246,8,43,117000.0,39000.0,-72.0,-67.0,-68.0,-71.0,-71.0,-66.0,-68.0,-71.0,-89.0,-92.0,-89.0,-92.0,17.0,25.0,21.0,21.0,1
68,92:69:1D:31:68:E9,3762952,488239419,12599,15194435,3750353,473044984,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
69,BA:8C:B9:54:50:24,3750479,473086909,119,41259,3750360,473045650,0,379,66365,362,63657,17,2708,122,1,142,1,0,0,229410.0,130000.0,-40.0,-37.0,-45.0,-51.0,-41.0,-37.0,-45.0,-50.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
70,CC:2F:71:3E:C5:1F,3750444,473057166,84,11516,3750360,473045650,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
71,CC:2F:71:3F:1F:24,3769633,491692056,19272,18646346,3750361,473045710,8,12012,3967990,11891,3947521,121,20469,11081,7,19297,6247,8,43,130000.0,43333.0,-71.0,-70.0,-69.0,-71.0,-70.0,-69.0,-69.0,-70.0,-89.0,-92.0,-89.0,-92.0,18.0,22.0,20.0,21.0,1
72,92:69:1D:31:68:E9,3762960,488240145,12599,15194435,3750361,473045710,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
73,BA:8C:B9:54:50:24,3750483,473087287,120,41375,3750363,473045912,0,382,66611,365,63903,17,2708,123,1,143,1,0,0,229410.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-37.0,-45.0,-50.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
74,CC:2F:71:3E:C5:1F,3750447,473057428,84,11516,3750363,473045912,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
75,CC:2F:71:3F:1F:24,3769674,491706416,19311,18660504,3750363,473045912,8,12034,3971840,11913,3951371,121,20469,11102,7,19336,6247,8,43,130000.0,43333.0,-69.0,-68.0,-70.0,-70.0,-69.0,-68.0,-70.0,-70.0,-89.0,-92.0,-89.0,-92.0,20.0,24.0,19.0,22.0,1
76,92:69:1D:31:68:E9,3762962,488240347,12599,15194435,3750363,473045912,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
77,BA:8C:B9:54:50:24,3750490,473087953,120,41375,3750370,473046578,0,382,66611,365,63903,17,2708,123,1,143,1,0,0,229410.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-37.0,-45.0,-50.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
78,CC:2F:71:3E:C5:1F,3750454,473058094,84,11516,3750370,473046578,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
79,CC:2F:71:3F:1F:24,3769720,491721184,19350,18674606,3750370,473046578,8,12056,3975690,11935,3955221,121,20469,11123,7,19375,6252,8,43,130000.0,39000.0,-69.0,-68.0,-70.0,-69.0,-69.0,-68.0,-69.0,-69.0,-89.0,-92.0,-89.0,-92.0,20.0,24.0,19.0,23.0,1
80,92:69:1D:31:68:E9,3762969,488241013,12599,15194435,3750370,473046578,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
81,BA:8C:B9:54:50:24,3750495,473088401,120,41375,3750375,473047026,0,382,66611,365,63903,17,2708,123,1,143,1,0,0,229410.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-37.0,-45.0,-50.0,-89.0,-92.0,-89.0,-92.0,49.0,55.0,44.0,41.0,1
82,CC:2F:71:3E:C5:1F,3750459,473058542,84,11516,3750375,473047026,0,356,34241,262,20289,94,13952,120,2,119,5,0,12,130000.0,39000.0,-71.0,-73.0,-67.0,-59.0,-71.0,-72.0,-68.0,-60.0,-89.0,-92.0,-89.0,-92.0,18.0,19.0,22.0,33.0,1
83,CC:2F:71:3F:1F:24,3769764,491735622,19389,18688596,3750375,473047026,8,12078,3979540,11957,3959071,121,20469,11144,7,19414,6268,8,43,130000.0,43333.0,-69.0,-68.0,-70.0,-70.0,-69.0,-68.0,-69.0,-69.0,-89.0,-92.0,-89.0,-92.0,20.0,24.0,19.0,22.0,1
84,92:69:1D:31:68:E9,3762974,488241461,12599,15194435,3750375,473047026,3,18572,3489725,17906,3336683,666,153042,6323,101,13785,244,3,240,216660.0,130000.0,-52.0,-47.0,-42.0,-47.0,-51.0,-48.0,-43.0,-47.0,-89.0,-92.0,-89.0,-92.0,37.0,45.0,47.0,45.0,1
