sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
482,92:69:1D:31:68:E9,3854455,489279499,4182,3705393,3850273,485574106,1,5717,1228928,5538,1188195,179,40733,2317,12,4452,104,1,66,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-47.0,-43.0,-47.0,-90.0,-90.0,-87.0,-88.0,39.0,43.0,45.0,39.0,1
483,CC:2F:71:3F:1F:24,5162442,2008108860,1312169,1522534754,3850273,485574106,2222,1107520,1275868554,1106645,1275762554,875,106000,1071905,15,1310304,123783,2219,848,144444.0,43333.0,-72.0,-69.0,-68.0,-73.0,-71.0,-69.0,-67.0,-73.0,-90.0,-90.0,-87.0,-88.0,18.0,21.0,19.0,15.0,1
484,CC:2F:71:3E:C5:1F,3851299,485699471,1024,125163,3850275,485574308,3,4476,373057,3732,284735,744,88322,1083,14,1472,30,3,54,130000.0,39000.0,-81.0,-83.0,-76.0,-71.0,-73.0,-73.0,-70.0,-61.0,-90.0,-90.0,-87.0,-88.0,9.0,7.0,11.0,17.0,1
485,BA:8C:B9:54:50:24,3855236,491771594,4959,6197084,3850277,485574510,7,9991,1768076,9969,1764581,22,3495,2361,18,5483,44,7,77,229410.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-48.0,-90.0,-90.0,-87.0,-88.0,42.0,55.0,44.0,43.0,1
486,62:47:05:9D:EB:15,3857334,497888047,7053,12312967,3850281,485575080,1,7515,3915538,7465,3907880,50,7658,3586,0,7134,56,1,127,229410.0,130000.0,-44.0,-46.0,-36.0,-48.0,-44.0,-46.0,-36.0,-48.0,-90.0,-90.0,-87.0,-88.0,46.0,44.0,51.0,40.0,1
487,92:69:1D:31:68:E9,3854463,489280473,4182,3705393,3850281,485575080,1,5717,1228928,5538,1188195,179,40733,2317,12,4452,104,1,66,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-47.0,-43.0,-47.0,-90.0,-90.0,-87.0,-88.0,39.0,43.0,45.0,39.0,1
488,CC:2F:71:3F:1F:24,5162642,2008352794,1312361,1522777714,3850281,485575080,2222,1107694,1276099800,1106819,1275993800,875,106000,1072074,15,1310494,123784,2219,848,144444.0,43333.0,-71.0,-69.0,-67.0,-74.0,-71.0,-69.0,-67.0,-73.0,-90.0,-90.0,-87.0,-88.0,19.0,21.0,20.0,14.0,1
489,CC:2F:71:3E:C5:1F,3851305,485700243,1024,125163,3850281,485575080,3,4476,373057,3732,284735,744,88322,1083,14,1472,30,3,54,130000.0,39000.0,-81.0,-83.0,-76.0,-71.0,-73.0,-73.0,-70.0,-61.0,-90.0,-90.0,-87.0,-88.0,9.0,7.0,11.0,17.0,1
490,BA:8C:B9:54:50:24,3855240,491772164,4959,6197084,3850281,485575080,7,9991,1768076,9969,1764581,22,3495,2361,18,5483,44,7,77,229410.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-48.0,-90.0,-90.0,-87.0,-88.0,42.0,55.0,44.0,43.0,1
491,62:47:05:9D:EB:15,3857337,497888309,7053,12312967,3850284,485575342,1,7515,3915538,7465,3907880,50,7658,3586,0,7134,56,1,127,229410.0,130000.0,-44.0,-46.0,-36.0,-48.0,-44.0,-46.0,-36.0,-48.0,-90.0,-90.0,-87.0,-88.0,46.0,44.0,51.0,40.0,1
