sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
1,62:47:05:9D:EB:15,3841901,486705379,2089,2416262,3839812,484289117,0,4173,3001170,4142,2996189,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-50.0,-44.0,-39.0,-47.0,-47.0,-46.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,38.0,45.0,46.0,41.0,1
2,3C:55:76:E8:8F:1F,3908854,656935511,69040,172646192,3839814,484289319,25,32969,6889846,32532,6814278,437,75568,14084,35,69113,7032,25,421,286760.0,172050.0,-45.0,-54.0,-52.0,-41.0,-43.0,-52.0,-51.0,-39.0,-88.0,-89.0,-85.0,-88.0,43.0,35.0,33.0,47.0,1
3,92:69:1D:31:68:E9,3843776,487919737,3962,3630418,3839814,484289319,0,4989,1121677,4835,1086819,154,34858,2145,11,4187,91,0,50,229410.0,130000.0,-52.0,-48.0,-44.0,-47.0,-52.0,-47.0,-43.0,-47.0,-88.0,-89.0,-85.0,-88.0,36.0,41.0,41.0,41.0,1
4,CC:2F:71:3F:1F:24,4761257,1504915477,921443,1020626158,3839814,484289319,37,759865,827636922,759113,827546518,752,90404,733447,15,921700,96282,34,574,130000.0,43333.0,-67.0,-72.0,-67.0,-73.0,-67.0,-72.0,-67.0,-73.0,-88.0,-89.0,-85.0,-88.0,21.0,17.0,18.0,15.0,1
5,CC:2F:71:3E:C5:1F,3840733,484401773,918,112181,3839815,484289592,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
6,BA:8C:B9:54:50:24,3844683,490475955,4868,6186363,3839815,484289592,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
7,62:47:05:9D:EB:15,3841906,486706056,2089,2416262,3839817,484289794,0,4173,3001170,4142,2996189,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-50.0,-44.0,-39.0,-47.0,-47.0,-46.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,38.0,45.0,46.0,41.0,1
8,3C:55:76:E8:8F:1F,3908857,656935986,69040,172646192,3839817,484289794,25,32969,6889846,32532,6814278,437,75568,14084,35,69113,7032,25,421,286760.0,172050.0,-45.0,-54.0,-52.0,-41.0,-43.0,-52.0,-51.0,-39.0,-88.0,-89.0,-85.0,-88.0,43.0,35.0,33.0,47.0,1
9,92:69:1D:31:68:E9,3843779,487920212,3962,3630418,3839817,484289794,0,4992,1121881,4838,1087023,154,34858,2145,11,4187,91,0,51,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,40.0,1
10,CC:2F:71:3F:1F:24,4761472,1505182136,921655,1020892342,3839817,484289794,37,760054,827888800,759302,827798396,752,90404,733633,15,921912,96287,34,574,130000.0,43333.0,-67.0,-71.0,-66.0,-73.0,-67.0,-71.0,-66.0,-73.0,-88.0,-89.0,-85.0,-88.0,21.0,18.0,19.0,15.0,1
11,CC:2F:71:3E:C5:1F,3840735,484401975,918,112181,3839817,484289794,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
12,BA:8C:B9:54:50:24,3844685,490476157,4868,6186363,3839817,484289794,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
13,62:47:05:9D:EB:15,3841913,486706722,2089,2416262,3839824,484290460,0,4173,3001170,4142,2996189,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-50.0,-44.0,-39.0,-47.0,-47.0,-46.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,38.0,45.0,46.0,41.0,1
14,3C:55:76:E8:8F:1F,3908864,656936652,69040,172646192,3839824,484290460,25,32969,6889846,32532,6814278,437,75568,14084,35,69113,7032,25,421,286760.0,172050.0,-45.0,-54.0,-52.0,-41.0,-43.0,-52.0,-51.0,-39.0,-88.0,-89.0,-85.0,-88.0,43.0,35.0,33.0,47.0,1
15,92:69:1D:31:68:E9,3843786,487920878,3962,3630418,3839824,484290460,0,4992,1121881,4838,1087023,154,34858,2145,11,4187,91,0,51,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,40.0,1
16,CC:2F:71:3F:1F:24,4761690,1505446232,921866,1021155772,3839824,484290460,37,760243,828138000,759491,828047596,752,90404,733816,15,922123,96288,34,574,130000.0,43333.0,-68.0,-71.0,-66.0,-73.0,-67.0,-71.0,-66.0,-73.0,-88.0,-89.0,-85.0,-88.0,20.0,18.0,19.0,15.0,1
17,CC:2F:71:3E:C5:1F,3840742,484402641,918,112181,3839824,484290460,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
18,BA:8C:B9:54:50:24,3844692,490476823,4868,6186363,3839824,484290460,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
19,62:47:05:9D:EB:15,3841917,486707292,2089,2416262,3839828,484291030,0,4173,3001170,4142,2996189,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-50.0,-44.0,-39.0,-47.0,-47.0,-46.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,38.0,45.0,46.0,41.0,1
20,3C:55:76:E8:8F:1F,3908868,656937222,69040,172646192,3839828,484291030,25,32969,6889846,32532,6814278,437,75568,14084,35,69113,7032,25,421,286760.0,172050.0,-45.0,-54.0,-52.0,-41.0,-43.0,-52.0,-51.0,-39.0,-88.0,-89.0,-85.0,-88.0,43.0,35.0,33.0,47.0,1
21,92:69:1D:31:68:E9,3843790,487921448,3962,3630418,3839828,484291030,0,4992,1121881,4838,1087023,154,34858,2145,11,4187,91,0,51,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,40.0,1
22,CC:2F:71:3F:1F:24,4761907,1505714668,922079,1021423638,3839828,484291030,37,760433,828388384,759681,828297980,752,90404,734006,15,922336,96295,34,575,130000.0,43333.0,-67.0,-71.0,-67.0,-73.0,-67.0,-71.0,-66.0,-73.0,-88.0,-89.0,-85.0,-88.0,21.0,18.0,18.0,15.0,1
23,CC:2F:71:3E:C5:1F,3840746,484403211,918,112181,3839828,484291030,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
24,BA:8C:B9:54:50:24,3844696,490477393,4868,6186363,3839828,484291030,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
25,62:47:05:9D:EB:15,3841924,486707958,2089,2416262,3839835,484291696,0,4173,3001170,4142,2996189,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-50.0,-44.0,-39.0,-47.0,-47.0,-46.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,38.0,45.0,46.0,41.0,1
26,3C:55:76:E8:8F:1F,3908875,656937888,69040,172646192,3839835,484291696,25,32969,6889846,32532,6814278,437,75568,14084,35,69113,7032,25,421,286760.0,172050.0,-45.0,-54.0,-52.0,-41.0,-43.0,-52.0,-51.0,-39.0,-88.0,-89.0,-85.0,-88.0,43.0,35.0,33.0,47.0,1
27,92:69:1D:31:68:E9,3843797,487922114,3962,3630418,3839835,484291696,0,4992,1121881,4838,1087023,154,34858,2145,11,4187,91,0,51,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,40.0,1
28,CC:2F:71:3F:1F:24,4762123,1505978490,922288,1021686794,3839835,484291696,37,760621,828634212,759868,828543694,753,90518,734194,15,922545,96296,34,575,130000.0,43333.0,-67.0,-71.0,-67.0,-72.0,-67.0,-71.0,-67.0,-72.0,-88.0,-89.0,-85.0,-88.0,21.0,18.0,18.0,16.0,1
29,CC:2F:71:3E:C5:1F,3840753,484403877,918,112181,3839835,484291696,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
30,BA:8C:B9:54:50:24,3844704,490478119,4868,6186363,3839836,484291756,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
31,62:47:05:9D:EB:15,3841930,486708506,2089,2416262,3839841,484292244,0,4173,3001170,4142,2996189,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-50.0,-44.0,-39.0,-47.0,-47.0,-46.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,38.0,45.0,46.0,41.0,1
32,3C:55:76:E8:8F:1F,3908883,656938963,69042,172646719,3839841,484292244,25,32984,6891301,32547,6815733,437,75568,14088,35,69115,7032,25,421,270830.0,162500.0,-50.0,-59.0,-45.0,-46.0,-49.0,-57.0,-45.0,-45.0,-88.0,-89.0,-85.0,-88.0,38.0,30.0,40.0,42.0,1
33,92:69:1D:31:68:E9,3843803,487922662,3962,3630418,3839841,484292244,0,4992,1121881,4838,1087023,154,34858,2145,11,4187,91,0,51,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,40.0,1
34,CC:2F:71:3F:1F:24,4762348,1506247043,922505,1021954597,3839843,484292446,37,760819,828884658,760063,828793686,756,90972,734392,15,922762,96305,34,575,130000.0,39000.0,-67.0,-71.0,-66.0,-73.0,-67.0,-71.0,-66.0,-73.0,-88.0,-89.0,-85.0,-88.0,21.0,18.0,19.0,15.0,1
35,CC:2F:71:3E:C5:1F,3840761,484404627,918,112181,3839843,484292446,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
36,BA:8C:B9:54:50:24,3844715,490479213,4868,6186363,3839847,484292850,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
37,62:47:05:9D:EB:15,3841936,486709112,2089,2416262,3839847,484292850,0,4173,3001170,4142,2996189,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-50.0,-44.0,-39.0,-47.0,-47.0,-46.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,38.0,45.0,46.0,41.0,1
38,3C:55:76:E8:8F:1F,3908889,656939569,69042,172646719,3839847,484292850,25,32984,6891301,32547,6815733,437,75568,14088,35,69115,7032,25,421,270830.0,162500.0,-50.0,-59.0,-45.0,-46.0,-49.0,-57.0,-45.0,-45.0,-88.0,-89.0,-85.0,-88.0,38.0,30.0,40.0,42.0,1
39,92:69:1D:31:68:E9,3843809,487923268,3962,3630418,3839847,484292850,0,4992,1121881,4838,1087023,154,34858,2145,11,4187,91,0,51,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,40.0,1
40,CC:2F:71:3F:1F:24,4762565,1506513593,922718,1022220743,3839847,484292850,37,761007,829133346,760251,829042374,756,90972,734580,15,922975,96320,34,575,130000.0,43333.0,-68.0,-71.0,-67.0,-73.0,-67.0,-71.0,-66.0,-73.0,-88.0,-89.0,-85.0,-88.0,20.0,18.0,18.0,15.0,1
41,CC:2F:71:3E:C5:1F,3840766,484405165,918,112181,3839848,484292984,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
42,BA:8C:B9:54:50:24,3844717,490479415,4868,6186363,3839849,484293052,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
43,62:47:05:9D:EB:15,3841941,486709576,2089,2416262,3839852,484293314,0,4173,3001170,4142,2996189,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-50.0,-44.0,-39.0,-47.0,-47.0,-46.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,38.0,45.0,46.0,41.0,1
44,3C:55:76:E8:8F:1F,3908900,656940700,69044,172646982,3839856,484293718,25,32989,6895105,32552,6819537,437,75568,14090,35,69117,7032,25,421,270830.0,162500.0,-45.0,-56.0,-52.0,-41.0,-47.0,-56.0,-47.0,-43.0,-88.0,-89.0,-85.0,-88.0,43.0,33.0,33.0,47.0,1
45,92:69:1D:31:68:E9,3843818,487924136,3962,3630418,3839856,484293718,0,4992,1121881,4838,1087023,154,34858,2145,11,4187,91,0,51,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,40.0,1
46,CC:2F:71:3F:1F:24,4762781,1506774523,922925,1022480805,3839856,484293718,37,761193,829376106,760437,829285134,756,90972,734766,15,923182,96320,34,575,130000.0,43333.0,-68.0,-71.0,-66.0,-73.0,-67.0,-71.0,-66.0,-72.0,-88.0,-89.0,-85.0,-88.0,20.0,18.0,19.0,15.0,1
47,CC:2F:71:3E:C5:1F,3840774,484405899,918,112181,3839856,484293718,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
48,BA:8C:B9:54:50:24,3844724,490480081,4868,6186363,3839856,484293718,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
49,62:47:05:9D:EB:15,3841945,486709980,2089,2416262,3839856,484293718,0,4173,3001170,4142,2996189,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-50.0,-44.0,-39.0,-47.0,-47.0,-46.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,38.0,45.0,46.0,41.0,1
50,3C:55:76:E8:8F:1F,3908904,656943542,69047,172649690,3839857,484293852,25,33002,6896315,32565,6820747,437,75568,14093,35,69120,7032,25,421,270830.0,162500.0,-45.0,-56.0,-51.0,-41.0,-45.0,-55.0,-50.0,-41.0,-88.0,-89.0,-85.0,-88.0,43.0,33.0,34.0,47.0,1
51,92:69:1D:31:68:E9,3843819,487924270,3962,3630418,3839857,484293852,0,4992,1121881,4838,1087023,154,34858,2145,11,4187,91,0,51,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,40.0,1
52,CC:2F:71:3F:1F:24,4762997,1507045569,923139,1022751649,3839858,484293920,37,761385,829629556,760629,829538584,756,90972,734957,15,923396,96335,34,575,130000.0,43333.0,-67.0,-71.0,-66.0,-73.0,-67.0,-71.0,-66.0,-72.0,-88.0,-89.0,-85.0,-88.0,21.0,18.0,19.0,15.0,1
53,CC:2F:71:3E:C5:1F,3840776,484406101,918,112181,3839858,484293920,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
54,BA:8C:B9:54:50:24,3844726,490480283,4868,6186363,3839858,484293920,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
55,62:47:05:9D:EB:15,3841954,486710848,2089,2416262,3839865,484294586,0,4174,3001238,4143,2996257,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-49.0,-44.0,-39.0,-46.0,-47.0,-45.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,39.0,45.0,46.0,42.0,1
56,3C:55:76:E8:8F:1F,3908913,656945489,69048,172650903,3839865,484294586,25,33011,6896967,32574,6821399,437,75568,14094,35,69121,7032,25,421,270830.0,162500.0,-50.0,-59.0,-45.0,-46.0,-48.0,-57.0,-44.0,-44.0,-88.0,-89.0,-85.0,-88.0,38.0,30.0,40.0,42.0,1
57,92:69:1D:31:68:E9,3843827,487925004,3962,3630418,3839865,484294586,0,4992,1121881,4838,1087023,154,34858,2145,11,4187,91,0,51,229410.0,130000.0,-53.0,-46.0,-42.0,-48.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,40.0,1
58,CC:2F:71:3F:1F:24,4763213,1507310605,923348,1023016019,3839865,484294586,37,761572,829878238,760816,829787266,756,90972,735143,15,923605,96365,34,575,130000.0,43333.0,-68.0,-71.0,-67.0,-73.0,-67.0,-71.0,-67.0,-72.0,-88.0,-89.0,-85.0,-88.0,20.0,18.0,18.0,15.0,1
59,CC:2F:71:3E:C5:1F,3840783,484406767,918,112181,3839865,484294586,0,3827,321463,3158,242077,669,79386,972,11,1319,25,0,47,144444.0,39000.0,-72.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,16.0,17.0,16.0,28.0,1
60,BA:8C:B9:54:50:24,3844733,490480949,4868,6186363,3839865,484294586,0,9217,1714733,9195,1711238,22,3495,2351,16,5334,40,0,62,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-47.0,-34.0,-42.0,-45.0,-88.0,-89.0,-85.0,-88.0,40.0,54.0,42.0,43.0,1
61,62:47:05:9D:EB:15,3841956,486711050,2089,2416262,3839867,484294788,0,4174,3001238,4143,2996257,31,4981,2038,0,2130,53,0,105,216660.0,130000.0,-49.0,-44.0,-39.0,-46.0,-47.0,-45.0,-40.0,-48.0,-88.0,-89.0,-85.0,-88.0,39.0,45.0,46.0,42.0,1
62,3C:55:76:E8:8F:1F,3908916,656945807,69049,172651019,3839867,484294788,25,33019,6897515,32582,6821947,437,75568,14094,35,69122,7032,25,421,270830.0,162500.0,-45.0,-56.0,-52.0,-41.0,-43.0,-54.0,-51.0,-39.0,-88.0,-89.0,-85.0,-88.0,43.0,33.0,33.0,47.0,1
63,92:69:1D:31:68:E9,3843830,487925322,3963,3630534,3839867,484294788,0,4994,1122017,4840,1087159,154,34858,2145,11,4188,91,0,51,229410.0,137640.0,-53.0,-46.0,-42.0,-49.0,-52.0,-47.0,-43.0,-48.0,-88.0,-89.0,-85.0,-88.0,35.0,43.0,43.0,39.0,1
64,CC:2F:71:3F:1F:24,4763431,1507576010,923564,1023281222,3839867,484294788,37,761778,830144163,761022,830053191,756,90972,735334,15,923821,96366,34,575,130000.0,43333.0,-68.0,-71.0,-67.0,-73.0,-67.0,-71.0,-67.0,-73.0,-88.0,-89.0,-85.0,-88.0,20.0,18.0,18.0,15.0,1
65,CC:2F:71:3E:C5:1F,3840786,484407085,919,112297,3839867,484294788,0,3829,321603,3160,242217,669,79386,972,11,1320,25,0,47,144444.0,39000.0,-71.0,-72.0,-69.0,-60.0,-71.0,-71.0,-68.0,-60.0,-88.0,-89.0,-85.0,-88.0,17.0,17.0,16.0,28.0,1
66,BA:8C:B9:54:50:24,3844736,490481267,4869,6186479,3839867,484294788,0,9222,1715073,9200,1711578,22,3495,2351,16,5335,40,0,62,216660.0,130000.0,-39.0,-36.0,-46.0,-51.0,-43.0,-35.0,-43.0,-47.0,-88.0,-89.0,-85.0,-88.0,49.0,53.0,39.0,37.0,1
67,62:47:05:9D:EB:15,3841963,486711772,2090,2416378,3839873,484295394,0,4176,3001374,4145,2996393,31,4981,2038,0,2131,53,0,105,216660.0,130000.0,-44.0,-46.0,-38.0,-47.0,-47.0,-45.0,-39.0,-47.0,-89.0,-89.0,-86.0,-89.0,45.0,43.0,48.0,42.0,1
68,3C:55:76:E8:8F:1F,3908922,656946413,69049,172651019,3839873,484295394,25,33019,6897515,32582,6821947,437,75568,14094,35,69122,7032,25,421,270830.0,162500.0,-45.0,-56.0,-52.0,-41.0,-43.0,-54.0,-51.0,-39.0,-89.0,-89.0,-86.0,-89.0,44.0,33.0,34.0,48.0,1
69,92:69:1D:31:68:E9,3843836,487925928,3963,3630534,3839873,484295394,0,4994,1122017,4840,1087159,154,34858,2145,11,4188,91,0,51,229410.0,137640.0,-53.0,-46.0,-42.0,-49.0,-52.0,-47.0,-43.0,-48.0,-89.0,-89.0,-86.0,-89.0,36.0,43.0,44.0,40.0,1
70,CC:2F:71:3F:1F:24,4763650,1507844286,923776,1023548830,3839874,484295456,37,761972,830403647,761216,830312675,756,90972,735522,15,924033,96378,34,575,130000.0,43333.0,-67.0,-71.0,-67.0,-73.0,-67.0,-71.0,-67.0,-72.0,-89.0,-89.0,-86.0,-89.0,22.0,18.0,19.0,16.0,1
71,CC:2F:71:3E:C5:1F,3840794,484407813,919,112297,3839875,484295516,0,3831,321791,3161,242287,670,79504,973,11,1320,25,0,47,144444.0,39000.0,-71.0,-72.0,-69.0,-60.0,-71.0,-72.0,-69.0,-60.0,-89.0,-89.0,-86.0,-89.0,18.0,17.0,17.0,29.0,1
72,BA:8C:B9:54:50:24,3844744,490481995,4869,6186479,3839875,484295516,0,9222,1715073,9200,1711578,22,3495,2351,16,5335,40,0,62,216660.0,130000.0,-39.0,-36.0,-46.0,-51.0,-43.0,-35.0,-43.0,-47.0,-89.0,-89.0,-86.0,-89.0,50.0,53.0,40.0,38.0,1
73,62:47:05:9D:EB:15,3841968,486712369,2090,2416378,3839878,484295991,0,4176,3001374,4145,2996393,31,4981,2038,0,2131,53,0,105,216660.0,130000.0,-44.0,-46.0,-38.0,-47.0,-47.0,-45.0,-39.0,-47.0,-89.0,-89.0,-86.0,-89.0,45.0,43.0,48.0,42.0,1
74,3C:55:76:E8:8F:1F,3908927,656947010,69049,172651019,3839878,484295991,25,33019,6897515,32582,6821947,437,75568,14094,35,69122,7032,25,421,270830.0,162500.0,-45.0,-56.0,-52.0,-41.0,-43.0,-54.0,-51.0,-39.0,-89.0,-89.0,-86.0,-89.0,44.0,33.0,34.0,48.0,1
75,92:69:1D:31:68:E9,3843843,487926727,3963,3630534,3839880,484296193,0,4994,1122017,4840,1087159,154,34858,2145,11,4188,91,0,51,229410.0,137640.0,-53.0,-46.0,-42.0,-49.0,-52.0,-47.0,-43.0,-48.0,-89.0,-89.0,-86.0,-89.0,36.0,43.0,44.0,40.0,1
76,CC:2F:71:3F:1F:24,4763877,1508123769,923997,1023827576,3839880,484296193,37,762183,830684193,761427,830593221,756,90972,735718,15,924254,96389,34,576,130000.0,43333.0,-67.0,-71.0,-67.0,-73.0,-67.0,-71.0,-67.0,-72.0,-89.0,-89.0,-86.0,-89.0,22.0,18.0,19.0,16.0,1
77,CC:2F:71:3E:C5:1F,3840799,484408490,919,112297,3839880,484296193,0,3831,321791,3161,242287,670,79504,973,11,1320,25,0,47,144444.0,39000.0,-71.0,-72.0,-69.0,-60.0,-71.0,-72.0,-69.0,-60.0,-89.0,-89.0,-86.0,-89.0,18.0,17.0,17.0,29.0,1
78,BA:8C:B9:54:50:24,3844751,490482874,4869,6186479,3839882,484296395,0,9223,1715141,9201,1711646,22,3495,2351,16,5335,40,0,62,216660.0,130000.0,-39.0,-37.0,-45.0,-52.0,-42.0,-35.0,-43.0,-47.0,-89.0,-89.0,-86.0,-89.0,50.0,52.0,41.0,37.0,1
79,62:47:05:9D:EB:15,3841974,486712975,2090,2416378,3839884,484296597,0,4176,3001374,4145,2996393,31,4981,2038,0,2131,53,0,105,216660.0,130000.0,-44.0,-46.0,-38.0,-47.0,-47.0,-45.0,-39.0,-47.0,-89.0,-89.0,-86.0,-89.0,45.0,43.0,48.0,42.0,1
80,3C:55:76:E8:8F:1F,3908933,656947616,69049,172651019,3839884,484296597,25,33019,6897515,32582,6821947,437,75568,14094,35,69122,7032,25,421,270830.0,162500.0,-45.0,-56.0,-52.0,-41.0,-43.0,-54.0,-51.0,-39.0,-89.0,-89.0,-86.0,-89.0,44.0,33.0,34.0,48.0,1
81,92:69:1D:31:68:E9,3843847,487927131,3963,3630534,3839884,484296597,0,4994,1122017,4840,1087159,154,34858,2145,11,4188,91,0,51,229410.0,137640.0,-53.0,-46.0,-42.0,-49.0,-52.0,-47.0,-43.0,-48.0,-89.0,-89.0,-86.0,-89.0,36.0,43.0,44.0,40.0,1
82,CC:2F:71:3F:1F:24,4764091,1508386049,924207,1024089452,3839884,484296597,37,762376,830940977,761620,830850005,756,90972,735901,15,924464,96394,34,576,130000.0,43333.0,-67.0,-71.0,-67.0,-72.0,-67.0,-70.0,-66.0,-72.0,-89.0,-89.0,-86.0,-89.0,22.0,18.0,19.0,17.0,1
